playerId,season,팀명,AVG,G,AB,R,H,2B,3B,HR,RBI,SB,BB,HBP,SO,SLG,OBP,PA,TB,CS,SAC,SF,ERA,CG,SHO,W,L,SV,HLD,WPCT,TBF,NP,IP,ER
55996,2025,NC,0.29,12,,19,29,,,5,,,7,2,24,,,,,,,,6.12,,,0,2,0,0,0,,,25,17
50600,2025,NC,0.167,60,72,16,12,0,0,0,3,1,,,,,,84,12,2,4,1,,,,,,,,,,,,
55532,2025,롯데,,19,,,97,16,0,6,,,,,,,,,,,,,3.58,0,0,7,8,0,0,0.467,475,1866,108,
54567,2025,롯데,-,1,0,0,0,0,0,0,0,0,,,,,,0,0,1,0,0,,,,,,,,,,,,
54506,2025,롯데,0,1,1,0,0,0,0,0,0,0,,,,,,1,0,0,0,0,,,,,,,,,,,,
69517,2025,롯데,0.275,119,462,71,127,21,2,4,45,5,,,,,,530,164,1,6,4,,,,,,,,,,,,
63543,2025,롯데,,11,,,9,1,1,1,,,,,,,,,,,,,7,0,0,0,1,0,1,0,45,187,9,
65522,2025,롯데,,67,,,69,15,1,9,,,,,,,,,,,,,4,0,0,2,2,0,4,0.5,306,1135,72,
53540,2025,롯데,0.143,4,,5,6,,,1,,,6,1,8,,,,,,,,2.25,,,0,1,0,0,0,,,12,3
54511,2025,롯데,0.245,67,184,32,45,11,1,7,27,4,23,3,42,0.429,0.333,,,,,,,,,,,,,,,,,
68585,2025,롯데,0.6,3,,9,9,,,0,,,5,2,0,,,,,,,,18.9,,,0,1,0,0,0,,,3 1/3,7
69592,2025,롯데,0.282,65,163,35,46,6,0,10,38,2,20,4,37,0.503,0.372,,,,,,,,,,,,,,,,,
52504,2025,롯데,0.225,92,89,19,20,4,1,0,6,13,,,,,,114,26,4,4,0,,,,,,,,,,,,
55502,2025,롯데,0.305,75,259,50,79,20,0,11,67,0,52,1,53,0.51,0.415,,,,,,,,,,,,,,,,,
77564,2025,롯데,0.248,94,210,25,52,13,0,3,35,0,,,,,,249,74,1,2,1,,,,,,,,,,,,
76430,2025,롯데,,44,,,47,10,0,4,,,,,,,,,,,,,6.56,0,0,0,1,2,3,0,176,629,35 2/3,
52514,2025,롯데,0.265,67,170,31,45,5,3,5,28,7,17,1,29,0.418,0.333,,,,,,,,,,,,,,,,,
62528,2025,롯데,,52,,,54,10,2,4,,,,,,,,,,,,,2.58,0,0,4,2,32,0,0.667,263,1087,59 1/3,
51516,2025,롯데,,14,,,42,6,0,10,,,,,,,,,,,,,10,0,0,1,3,0,0,0.25,136,544,27,
51586,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55507,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55566,2025,롯데,,1,,,1,0,0,0,,,,,,,,,,,,,4.5,0,0,0,0,0,0,-,12,51,2,
55501,2025,롯데,0.32,3,,9,8,,,0,,,9,1,5,,,,,,,,12.79,,,0,1,0,0,0,,,6 1/3,9
67539,2025,롯데,,28,,,143,23,3,13,,,,,,,,,,,,,3.87,0,0,3,7,0,0,0.3,601,2328,137 1/3,
51551,2025,롯데,0.231,103,321,40,74,12,2,9,44,0,,,,,,385,117,0,3,1,,,,,,,,,,,,
62931,2025,롯데,0.258,27,62,11,16,1,2,1,5,0,,,,,,68,24,0,0,0,,,,,,,,,,,,
55536,2025,롯데,,22,,,123,20,2,10,,,,,,,,,,,,,3.65,0,0,10,5,0,0,0.667,529,2100,123 1/3,
54529,2025,롯데,0.329,142,565,75,186,43,1,13,106,7,,,,,,635,270,1,0,9,,,,,,,,,,,,
53597,2025,롯데,0.281,12,32,7,9,2,0,1,6,1,8,0,10,0.438,0.415,,,,,,,,,,,,,,,,,
55509,2025,롯데,0.667,6,3,1,2,0,0,0,1,0,,,,,,3,2,0,0,0,,,,,,,,,,,,
50563,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64021,2025,롯데,,29,,,183,46,1,15,,,,,,,,,,,,,4.93,0,0,11,13,0,0,0.458,722,2694,160 2/3,
66047,2025,롯데,0.276,44,,31,51,,,3,,,28,5,46,,,,,,,,5.29,,,4,1,2,7,0.8,,,47 2/3,28
55568,2025,롯데,,3,,,8,5,0,1,,,,,,,,,,,,,14.73,0,0,0,0,0,0,-,21,65,3 2/3,
62802,2025,롯데,0.19,52,84,10,16,3,0,0,5,1,,,,,,92,19,1,2,0,,,,,,,,,,,,
60559,2025,롯데,,11,,,9,4,0,0,,,,,,,,,,,,,11.05,0,0,1,0,0,0,1,42,169,7 1/3,
69507,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55563,2025,롯데,0.286,9,14,2,4,1,0,1,3,0,,,,,,16,8,0,0,0,,,,,,,,,,,,
54503,2025,롯데,,10,,,20,3,1,0,,,,,,,,,,,,,9.58,0,0,1,2,0,1,0.333,57,208,10 1/3,
55508,2025,롯데,0.311,59,135,26,42,7,1,0,17,5,10,10,14,0.378,0.392,,,,,,,,,,,,,,,,,
69594,2025,롯데,,50,,,72,9,3,10,,,,,,,,,,,,,5.18,0,0,3,2,1,3,0.6,286,1104,66,
63512,2025,롯데,,7,,,9,3,0,1,,,,,,,,,,,,,8.44,0,0,0,0,0,0,-,29,104,5 1/3,
55530,2025,롯데,0.341,47,129,20,44,8,2,3,19,1,,,,,,147,65,1,0,1,,,,,,,,,,,,
52528,2025,롯데,,8,,,47,14,2,4,,,,,,,,,,,,,5.32,0,0,3,4,0,0,0.429,204,761,45 2/3,
54504,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53598,2025,롯데,0.294,45,102,20,30,5,0,2,14,7,12,6,7,0.402,0.393,,,,,,,,,,,,,,,,,
54507,2025,롯데,0.218,36,87,15,19,4,1,5,14,0,8,2,30,0.46,0.299,,,,,,,,,,,,,,,,,
55526,2025,롯데,,10,,,45,9,1,7,,,,,,,,,,,,,9.93,0,0,1,4,0,0,0.2,146,572,29,
53569,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53560,2025,롯데,0.25,1,,0,1,,,0,,,1,0,0,,,,,,,,0,,,0,0,0,0,-,,,1,0
51528,2025,롯데,0.158,49,57,6,9,0,0,1,3,0,,,,,,64,12,0,2,0,,,,,,,,,,,,
50150,2025,롯데,0.252,96,325,39,82,12,0,4,41,7,,,,,,372,106,0,11,4,,,,,,,,,,,,
51594,2025,롯데,,45,,,19,4,0,3,,,,,,,,,,,,,4.05,0,0,1,0,0,3,1,120,488,26 2/3,
68067,2025,롯데,0.363,18,,28,41,,,3,,,10,7,15,,,,,,,,8.31,,,0,0,1,2,-,,,26,24
69508,2025,롯데,0.167,11,12,1,2,0,0,0,0,1,,,,,,13,2,0,1,0,,,,,,,,,,,,
64017,2025,롯데,,4,,,5,1,0,0,,,,,,,,,,,,,3,0,0,1,0,0,0,1,15,48,3,
52565,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55514,2025,롯데,0.261,26,46,8,12,1,1,0,4,3,6,1,5,0.326,0.358,,,,,,,,,,,,,,,,,
61102,2025,롯데,0.274,110,303,35,83,18,0,5,38,0,,,,,,350,116,0,3,5,,,,,,,,,,,,
55512,2025,롯데,0.25,15,24,3,6,2,0,0,2,1,2,2,4,0.333,0.345,,,,,,,,,,,,,,,,,
52591,2025,롯데,0.282,97,330,54,93,21,1,9,53,4,,,,,,399,143,2,3,6,,,,,,,,,,,,
67588,2025,롯데,,30,,,24,6,0,3,,,,,,,,,,,,,7.71,0,0,1,2,0,0,0.333,123,498,25 2/3,
53505,2025,롯데,0.229,35,48,9,11,2,0,0,2,4,8,0,9,0.271,0.339,,,,,,,,,,,,,,,,,
52530,2025,롯데,,20,,,104,13,2,10,,,,,,,,,,,,,5.26,0,0,2,5,0,0,0.286,417,1596,87 1/3,
51592,2025,롯데,0.343,10,,38,47,,,1,,,27,10,28,,,,,,,,8.02,,,2,3,0,0,0.4,,,33 2/3,30
55513,2025,롯데,0.467,8,15,4,7,1,1,1,2,0,0,0,3,0.867,0.467,,,,,,,,,,,,,,,,,
68529,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55503,2025,롯데,,3,,,5,1,0,1,,,,,,,,,,,,,9,0,0,0,0,0,0,-,11,43,2,
50608,2025,롯데,-,4,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,,,,,,,,,,
51560,2025,롯데,0.297,25,74,11,22,2,0,5,16,0,2,3,14,0.527,0.329,,,,,,,,,,,,,,,,,
55511,2025,롯데,0,2,1,0,0,0,0,0,0,0,,,,,,1,0,0,0,0,,,,,,,,,,,,
54598,2025,롯데,0.242,98,132,20,32,7,4,3,23,1,,,,,,153,56,0,3,1,,,,,,,,,,,,
68507,2025,롯데,0.262,116,248,51,65,3,3,0,25,17,,,,,,284,74,5,7,2,,,,,,,,,,,,
53596,2025,롯데,0.25,1,,0,1,,,0,,,0,0,3,,,,,,,,0,,,0,0,0,0,-,,,1,0
68205,2025,롯데,0.291,99,326,39,95,15,0,5,34,3,,,,,,362,125,3,10,2,,,,,,,,,,,,
78513,2025,롯데,0.299,112,402,50,120,26,1,8,70,2,,,,,,464,172,1,3,6,,,,,,,,,,,,
68518,2025,롯데,0.186,92,129,4,24,4,1,1,15,0,,,,,,152,33,0,4,0,,,,,,,,,,,,
55515,2025,롯데,0.241,18,,20,20,,,5,,,13,0,13,,,,,,,,5.66,,,0,0,0,4,-,,,20 2/3,13
68556,2025,롯데,,2,,,3,1,0,1,,,,,,,,,,,,,3.86,0,0,0,0,0,0,-,10,37,2 1/3,
51546,2025,롯데,,3,,,6,3,0,0,,,,,,,,,,,,,5.4,0,0,0,0,0,0,-,16,58,3 1/3,
68242,2025,롯데,,74,,,71,13,1,4,,,,,,,,,,,,,4.3,0,0,8,3,0,21,0.727,308,1151,69,
54537,2025,롯데,,82,,,34,9,0,4,,,,,,,,,,,,,3.97,0,0,2,0,0,12,1,203,851,47 2/3,
60523,2025,롯데,0.217,76,184,14,40,11,0,2,11,0,,,,,,199,57,0,2,0,,,,,,,,,,,,
53504,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55534,2025,롯데,0.308,3,13,1,4,1,0,0,4,0,0,0,0,0.385,0.308,,,,,,,,,,,,,,,,,
52516,2025,롯데,0.143,12,7,1,1,0,0,0,0,0,,,,,,9,1,0,0,0,,,,,,,,,,,,
55504,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52558,2025,상무,0.195,26,,22,47,,,2,,,31,1,68,,,,,,,,2.42,,,7,1,0,1,0.875,,,67,18
76650,2025,롯데,0.333,1,,1,1,,,0,,,1,0,0,,,,,,,,9,,,0,0,0,1,-,,,1,1
55505,2025,롯데,0.667,6,6,1,4,0,0,0,4,0,0,0,1,0.667,0.667,,,,,,,,,,,,,,,,,
68036,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50556,2025,롯데,,48,,,50,9,1,5,,,,,,,,,,,,,5.4,0,0,4,4,1,17,0.5,231,898,53 1/3,
62884,2025,롯데,0.167,8,6,1,1,0,0,0,1,0,,,,,,7,1,0,0,0,,,,,,,,,,,,
52560,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55506,2025,롯데,0.059,19,17,1,1,0,0,0,1,1,,,,,,19,1,1,0,1,,,,,,,,,,,,
52568,2025,롯데,0.274,106,223,41,61,14,2,2,21,3,,,,,,259,85,2,3,0,,,,,,,,,,,,
62363,2025,롯데,,3,,,13,2,0,2,,,,,,,,,,,,,6.23,0,0,0,0,0,1,-,41,161,8 2/3,
68260,2025,롯데,0.341,27,,46,61,,,7,,,24,5,36,,,,,,,,9.36,,,1,1,1,3,0.5,,,41 1/3,43
50596,2025,롯데,,25,,,24,5,1,0,,,,,,,,,,,,,3.09,0,0,0,2,0,3,0,129,510,32,
50500,2025,롯데,0.26,77,242,43,63,4,4,1,22,25,,,,,,269,78,3,3,2,,,,,,,,,,,,
54607,2025,KIA,0.327,18,,53,64,,,11,,,35,2,36,,,,,,,,9.26,,,1,7,0,0,0.125,,,46 2/3,48
54613,2025,KIA,0.208,68,154,20,32,8,1,1,11,2,23,1,33,0.292,0.315,,,,,,,,,,,,,,,,,
52659,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67604,2025,KIA,0.286,27,,23,26,,,1,,,25,6,21,,,,,,,,6.94,,,1,2,1,2,0.333,,,23 1/3,18
61353,2025,KIA,0.296,46,115,13,34,2,0,3,16,2,,,,,,123,45,1,0,3,,,,,,,,,,,,
53609,2025,KIA,,9,,,3,0,0,0,,,,,,,,,,,,,13.5,0,0,0,0,0,3,-,22,99,4,
51640,2025,KIA,0.226,21,53,7,12,1,0,1,6,0,5,0,15,0.302,0.293,,,,,,,,,,,,,,,,,
76225,2025,KIA,,26,,,59,9,0,11,,,,,,,,,,,,,6.85,0,0,0,3,0,1,0,216,841,46,
55618,2025,KIA,0.331,14,,32,59,,,7,,,10,2,31,,,,,,,,6.25,,,2,5,0,0,0.286,,,40 1/3,28
66614,2025,KIA,0.235,128,179,28,42,4,0,2,14,5,,,,,,207,52,2,5,0,,,,,,,,,,,,
69620,2025,KIA,,20,,,20,8,1,1,,,,,,,,,,,,,3,0,0,1,1,0,0,0.5,100,398,24,
60337,2025,KIA,,15,,,12,1,0,1,,,,,,,,,,,,,9.72,0,0,0,1,0,1,0,42,140,8 1/3,
52605,2025,KIA,0.309,30,110,20,34,9,0,7,27,3,,,,,,122,64,0,0,2,,,,,,,,,,,,
69745,2025,KIA,,24,,,149,28,4,11,,,,,,,,,,,,,4.81,0,0,4,7,0,0,0.364,561,2068,125 1/3,
54614,2025,상무,0.231,47,78,13,18,1,0,1,8,1,8,3,13,0.282,0.322,,,,,,,,,,,,,,,,,
69627,2025,KIA,0.086,17,35,0,3,0,1,0,3,2,2,0,10,0.143,0.135,,,,,,,,,,,,,,,,,
54608,2025,KIA,,1,,,2,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,-,8,21,2,
54645,2025,KIA,,3,,,4,1,1,0,,,,,,,,,,,,,12,0,0,0,0,0,0,-,17,54,3,
63894,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67610,2025,KIA,0.265,47,117,14,31,1,2,2,16,0,,,,,,134,42,0,0,1,,,,,,,,,,,,
78603,2025,KIA,0.316,82,269,31,85,18,1,3,43,4,,,,,,305,114,0,2,1,,,,,,,,,,,,
51604,2025,KIA,0.2,27,40,5,8,2,0,0,5,0,6,1,13,0.25,0.319,,,,,,,,,,,,,,,,,
53637,2025,KIA,0.318,13,,20,14,,,1,,,18,3,15,,,,,,,,16.76,,,0,0,0,0,-,,,9 2/3,18
66492,2025,KIA,0.348,11,,20,23,,,0,,,19,2,10,,,,,,,,11.49,,,0,1,0,1,0,,,15 2/3,20
68928,2025,KIA,,21,,,32,6,0,7,,,,,,,,,,,,,9,0,0,1,0,0,1,1,108,408,23,
50613,2025,KIA,0.25,3,,2,2,,,1,,,1,0,1,,,,,,,,10.8,,,0,0,0,0,-,,,1 2/3,2
53619,2025,KIA,0.253,58,146,25,37,7,3,0,11,6,16,1,37,0.342,0.331,,,,,,,,,,,,,,,,,
55646,2025,KIA,,2,,,0,0,0,0,,,,,,,,,,,,,18,0,0,0,0,0,0,-,5,21,1,
78122,2025,KIA,0.258,100,236,20,61,10,1,5,31,0,,,,,,274,88,0,8,3,,,,,,,,,,,,
55610,2025,KIA,,7,,,20,2,0,3,,,,,,,,,,,,,3.72,0,0,0,2,0,0,0,87,330,19 1/3,
69516,2025,KIA,,16,,,12,1,1,2,,,,,,,,,,,,,1.72,0,0,0,0,0,0,-,73,269,15 2/3,
65653,2025,KIA,0.275,100,316,42,87,26,3,6,39,11,,,,,,364,137,1,8,1,,,,,,,,,,,,
62947,2025,KIA,0.274,77,252,27,69,16,0,9,35,0,,,,,,298,112,0,0,1,,,,,,,,,,,,
55629,2025,KIA,0.327,11,,19,18,,,3,,,19,1,9,,,,,,,,12,,,0,0,0,1,-,,,12,16
54640,2025,KIA,,27,,,135,18,1,6,,,,,,,,,,,,,2.25,0,0,8,4,0,0,0.667,664,2521,164 1/3,
51645,2025,KIA,0.269,4,,12,7,,,1,,,11,5,3,,,,,,,,15.43,,,0,2,0,0,0,,,7,12
50657,2025,KIA,0.211,68,90,11,19,5,0,1,6,1,,,,,,101,27,0,3,0,,,,,,,,,,,,
52634,2025,KIA,0.28,36,107,18,30,3,0,5,25,0,19,0,21,0.449,0.383,,,,,,,,,,,,,,,,,
55636,2025,KIA,0.077,53,52,9,4,1,0,0,3,4,,,,,,59,5,3,0,1,,,,,,,,,,,,
67609,2025,KIA,0.274,53,62,17,17,2,0,0,4,2,,,,,,75,19,1,0,0,,,,,,,,,,,,
63638,2025,KIA,0.382,18,,21,34,,,4,,,7,2,10,,,,,,,,6.27,,,0,0,1,2,-,,,18 2/3,13
64646,2025,KIA,0.289,130,502,74,145,18,2,5,40,26,,,,,,580,182,6,8,5,,,,,,,,,,,,
55637,2025,KIA,0,4,6,0,0,0,0,0,0,0,,,,,,8,0,0,0,0,,,,,,,,,,,,
69727,2025,KIA,0.218,47,142,11,31,7,0,0,17,0,,,,,,153,38,0,0,0,,,,,,,,,,,,
78168,2025,KIA,0.136,10,22,1,3,1,0,1,2,1,,,,,,26,7,0,2,0,,,,,,,,,,,,
54610,2025,KIA,,45,,,38,6,0,2,,,,,,,,,,,,,1.55,0,0,3,2,0,7,0.6,198,753,52 1/3,
52642,2025,KIA,0.311,35,74,15,23,5,0,5,12,0,15,6,17,0.581,0.458,,,,,,,,,,,,,,,,,
55659,2025,KIA,0.231,8,,4,6,,,1,,,6,1,9,,,,,,,,4.7,,,0,1,1,0,0,,,7 2/3,4
77637,2025,KIA,,29,,,162,21,3,11,,,,,,,,,,,,,4.67,0,0,7,9,0,0,0.438,658,2427,150 1/3,
55631,2025,KIA,0.172,25,64,10,11,1,0,1,7,2,7,1,16,0.234,0.264,,,,,,,,,,,,,,,,,
68330,2025,KIA,0.289,77,211,40,61,14,0,2,33,4,39,4,36,0.384,0.408,,,,,,,,,,,,,,,,,
50622,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69636,2025,KIA,0.264,119,420,58,111,17,1,18,53,0,,,,,,456,184,2,0,0,,,,,,,,,,,,
68614,2025,KIA,0.217,52,138,25,30,6,1,0,8,9,25,3,32,0.275,0.347,,,,,,,,,,,,,,,,,
55633,2025,KIA,,25,,,118,24,3,8,,,,,,,,,,,,,3.44,1,0,11,6,0,0,0.647,598,2404,144,
55645,2025,KIA,0.233,115,412,70,96,19,1,33,81,3,,,,,,472,216,0,0,6,,,,,,,,,,,,
67640,2025,KIA,,1,,,3,0,0,0,,,,,,,,,,,,,4.5,0,0,0,0,0,0,-,11,40,2,
50604,2025,KIA,,1,,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,-,3,10,1,
52667,2025,KIA,0.27,36,137,22,37,7,0,5,12,2,,,,,,147,59,1,2,0,,,,,,,,,,,,
53613,2025,KIA,,13,,,52,7,0,4,,,,,,,,,,,,,5.58,0,0,2,7,0,0,0.222,227,888,50,
68619,2025,KIA,,13,,,10,4,0,2,,,,,,,,,,,,,4.35,0,0,1,0,0,0,1,48,159,10 1/3,
53615,2025,KIA,,5,,,12,4,0,1,,,,,,,,,,,,,11.25,0,0,0,1,0,0,0,45,173,8,
54644,2025,KIA,0.308,21,26,5,8,0,1,2,6,1,5,0,3,0.615,0.406,,,,,,,,,,,,,,,,,
55632,2025,KIA,,2,,,1,0,0,0,,,,,,,,,,,,,36,0,0,0,0,0,0,-,7,27,1,
51668,2025,KIA,0.357,4,,3,5,,,1,,,3,1,2,,,,,,,,4.5,,,0,0,0,0,-,,,4,2
51605,2025,KIA,0.214,82,257,37,55,9,0,13,43,0,22,3,70,0.401,0.282,,,,,,,,,,,,,,,,,
51648,2025,KIA,,9,,,36,8,3,5,,,,,,,,,,,,,7.82,0,0,1,3,0,0,0.25,171,703,35 2/3,
51602,2025,KIA,0.167,18,30,4,5,2,0,0,0,0,2,2,7,0.233,0.265,,,,,,,,,,,,,,,,,
65665,2025,KIA,,55,,,35,10,0,6,,,,,,,,,,,,,4.96,0,0,3,1,0,7,0.75,140,559,32 2/3,
64560,2025,KIA,0.161,37,93,11,15,3,0,1,9,0,,,,,,113,21,2,1,1,,,,,,,,,,,,
62951,2025,KIA,,12,,,21,6,1,0,,,,,,,,,,,,,11.7,0,0,0,0,0,0,-,56,209,10,
55663,2025,KIA,,13,,,21,5,0,0,,,,,,,,,,,,,8.59,0,0,1,0,0,0,1,72,259,14 2/3,
62754,2025,KIA,,10,,,23,4,0,2,,,,,,,,,,,,,13,0,0,1,1,0,0,0.5,52,176,9,
55630,2025,KIA,0.538,4,,11,7,,,3,,,12,0,1,,,,,,,,42.43,,,0,0,0,0,-,,,2 1/3,11
51665,2025,KIA,0.236,15,,26,26,,,2,,,39,9,35,,,,,,,,7.39,,,0,0,0,0,-,,,31 2/3,26
51603,2025,KIA,0.159,82,107,25,17,3,0,0,9,1,23,2,23,0.187,0.316,,,,,,,,,,,,,,,,,
50641,2025,KIA,,3,,,3,0,0,1,,,,,,,,,,,,,6,0,0,0,0,0,0,-,13,63,3,
66609,2025,KIA,,73,,,64,15,0,4,,,,,,,,,,,,,3.39,0,0,7,5,1,25,0.583,287,1034,69,
50662,2025,KIA,,59,,,75,13,0,4,,,,,,,,,,,,,3.86,0,0,2,7,27,0,0.222,272,1108,60 2/3,
53659,2025,KIA,0.097,20,31,5,3,0,0,0,0,0,,,,,,36,3,0,0,0,,,,,,,,,,,,
55926,2025,KIA,0.25,13,8,1,2,0,0,0,0,0,,,,,,9,2,1,0,0,,,,,,,,,,,,
54667,2025,KIA,0.579,2,,10,11,,,1,,,4,1,3,,,,,,,,24.55,,,0,2,0,0,0,,,3 2/3,10
63342,2025,KIA,,71,,,62,14,0,5,,,,,,,,,,,,,3.97,0,0,6,6,1,28,0.5,267,1095,59,
66354,2025,KIA,0.2,4,5,0,1,1,0,0,0,0,,,,,,6,2,0,0,0,,,,,,,,,,,,
55628,2025,KIA,0.436,20,,37,51,,,3,,,25,2,18,,,,,,,,12.3,,,1,4,0,0,0.2,,,26 1/3,36
65464,2025,KIA,0.167,4,6,0,1,0,0,0,0,0,,,,,,6,1,0,0,0,,,,,,,,,,,,
52639,2025,KIA,,64,,,40,5,0,5,,,,,,,,,,,,,5.75,0,0,2,4,0,9,0.333,241,988,51 2/3,
72443,2025,KIA,0.308,130,461,72,142,30,1,24,85,1,,,,,,541,246,0,0,5,,,,,,,,,,,,
52628,2025,KIA,0.208,31,72,11,15,0,0,2,8,1,13,0,28,0.292,0.318,,,,,,,,,,,,,,,,,
63722,2025,KIA,0.238,15,21,3,5,1,0,0,0,0,,,,,,23,6,0,0,0,,,,,,,,,,,,
